401,"Western Asset Municipal High Income Fund, Inc.",MHF,EUR,-162.48,1595462444000
402,Magic Software Enterprises Ltd.,MGIC,CNY,0.84,1588230806000
403,"Old Second Bancorp, Inc.",OSBCP,CNY,-96.84,1579758362000
404,"Obalon Therapeutics, Inc.",OBLN,PHP,56.88,1593880931000
405,Pennsylvania Real Estate Investment Trust,PEI,CNY,3.79,1603786571000
406,"Lithia Motors, Inc.",LAD,UAH,-96.13,1593527212000
407,Petrobras Argentina S.A.,PZE,PLN,-129.99,1586572380000
408,National Energy Services Reunited Corp.,NESRW,EGP,-19.92,1586381252000
409,Sysco Corporation,SYY,RUB,-186.47,1585443770000
410,Cellect Biotechnology Ltd.,APOP,CNY,13.76,1603456186000
411,Restaurant Brands International Inc.,QSR,EUR,98.77,1604904880000
412,Royal Dutch Shell PLC,RDS.B,PLN,-40.24,1587145361000
413,Garrison Capital Inc.,GARS,CNY,57.71,1595658560000
414,Itau Unibanco Banco Holding SA,ITUB,BRL,51.8,1580287686000
415,Chemours Company (The),CC,THB,32.39,1578574241000
416,"HealthStream, Inc.",HSTM,JPY,-69.2,1591715524000
417,Actuant Corporation,ATU,PHP,103.47,1584000556000
418,"Exponent, Inc.",EXPO,CNY,133.14,1592038564000
419,"Minerva Neurosciences, Inc",NERV,RUB,70.55,1585635074000
420,Federated Premier Municipal Income Fund,FMN,IDR,146.97,1604491905000
421,Nuveen Georgia Quality Municipal Income Fund ,NKG,IDR,-38.91,1603285344000
422,"Fenix Parts, Inc.",FENX,IDR,-182.32,1588285574000
423,Ashford Hospitality Trust Inc,AHT,EUR,-53.77,1587278640000
424,Kentucky First Federal Bancorp,KFFB,AFN,136.38,1605090394000
425,Digi International Inc.,DGII,AFN,-114.7,1594425902000
426,"Eyegate Pharmaceuticals, Inc.",EYEGW,EUR,107.07,1580694039000
427,Antero Resources Corporation,AR,JPY,122.06,1605459807000
428,"TCG BDC, Inc.",CGBD,CNY,-159.7,1590864812000
429,"First Industrial Realty Trust, Inc.",FR,ILS,172.57,1582302231000
430,Active Alts Contrarian ETF,SQZZ,SEK,-87.31,1599220535000
431,Brunswick Corporation,BC,MXN,-164.16,1590663947000
432,Assured Guaranty Ltd.,AGO^B,PAB,46.94,1606426392000
433,Packaging Corporation of America,PKG,VND,-117.7,1587833617000
434,Tortoise Energy Infrastructure Corporation,TYG,ZAR,-13.84,1584566083000
435,VictoryShares Developed Enhanced Volatility Wtd ETF,CIZ,SEK,-8.13,1584432063000
436,Seanergy Maritime Holdings Corp,SHIP,COP,-85.94,1603724580000
437,58.com Inc.,WUBA,CNY,-149.73,1604561303000
438,UroGen Pharma Ltd.,URGN,VND,-130.52,1603768156000
439,Lions Gate Entertainment Corporation,LGF.A,PLN,-11.05,1584956181000
440,Tennessee Valley Authority,TVE,SEK,78.95,1603518869000
441,"NextEra Energy, Inc.",NEE^G,SYP,-4.55,1586324282000
442,"Under Armour, Inc.",UAA,CNY,-97.52,1601508519000
443,"TriNet Group, Inc.",TNET,RUB,-73.23,1578998104000
444,"Adverum Biotechnologies, Inc.",ADVM,ARS,-142.98,1579722501000
445,"Engility Holdings, Inc.",EGL,THB,-25.43,1605030163000
446,Hersha Hospitality Trust,HT,KRW,-134.77,1601369344000
447,"Western New England Bancorp, Inc.",WNEB,PHP,199.29,1606181356000
448,"Chanticleer Holdings, Inc.",HOTRW,SEK,-78.96,1604723387000
449,Dominion Diamond Corporation,DDC,RUB,33.93,1605092143000
450,Elmira Savings Bank NY (The),ESBK,CNY,150.3,1608591417000
451,Jabil Inc.,JBL,EUR,117.29,1582223765000
452,"Ramaco Resources, Inc.",METC,EUR,-163.45,1595534695000
453,Philip Morris International Inc,PM,EUR,-60.77,1605782463000
454,WisdomTree Middle East Dividend Fund,GULF,PLN,-78.46,1606670657000
455,Boston Scientific Corporation,BSX,COP,153.14,1582020840000
456,"Guaranty Federal Bancshares, Inc.",GFED,UZS,118.56,1600123910000
457,Ecopetrol S.A.,EC,ARS,-98.63,1578822922000
458,"CGI Group, Inc.",GIB,EUR,-52.72,1586197198000
459,Pioneer Municipal High Income Trust,MHI,IDR,162.53,1608276070000
460,eBay Inc.,EBAY,CNY,146.69,1587043346000
461,Koppers Holdings Inc.,KOP,SEK,79.23,1598372986000
462,Tsakos Energy Navigation Ltd,TNP^B,ILS,-146.8,1583906192000
463,"Primerica, Inc.",PRI,JPY,-100.9,1606189274000
464,"Apollo Global Management, LLC",APO,PAB,191.47,1597412786000
465,"Barnes Group, Inc.",B,ARS,-177.96,1586087125000
466,GasLog LP.,GLOG,USD,-1.69,1598679546000
467,Origo Acquisition Corporation,OACQR,RUB,-191.08,1602888717000
468,LaSalle Hotel Properties,LHO,EUR,47.04,1585111383000
469,GasLog Partners LP,GLOP,RUB,153.91,1603437022000
470,Vina Concha Y Toro,VCO,PLN,-190.92,1585162464000
471,"Smith & Nephew SNATS, Inc.",SNN,PHP,178.06,1586670661000
472,"Invuity, Inc.",IVTY,CNY,-178.05,1603013293000
473,PowerShares Optimum Yield Diversified Commodity Strategy No K-,PDBC,HNL,-0.2,1596274637000
474,"Jason Industries, Inc.",JASNW,CNY,-102.08,1578952869000
475,"ONEOK, Inc.",OKE,SEK,-113.69,1584931378000
476,Allstate Corporation (The),ALL^E,EUR,142.4,1592383339000
477,"American International Group, Inc.",AIG.WS,PLN,77.44,1583505370000
478,Hovnanian Enterprises Inc,HOVNP,ZAR,-184.54,1594612073000
479,"LifePoint Health, Inc.",LPNT,DKK,73.79,1605838045000
480,ClearBridge Energy MLP Fund Inc.,CEM,IDR,131.55,1590190343000
481,Nuven Mortgage Opportunity Term Fund 2,JMT,TJS,-199.34,1608013192000
482,"PGT Innovations, Inc.",PGTI,MDL,111.33,1596702732000
483,Fifth Street Finance Corp.,FSC,ZMW,92.97,1595732912000
484,Arbor Realty Trust,ABR^B,RUB,-117.04,1592197548000
485,National General Holdings Corp,NGHCO,CNY,-109.57,1606929163000
486,"CSW Industrials, Inc.",CSWI,NGN,27.71,1608004292000
487,EVINE Live Inc.,EVLV,CNY,-58.38,1578220242000
488,PetroChina Company Limited,PTR,CAD,4.38,1606542484000
489,"SolarEdge Technologies, Inc.",SEDG,BRL,105.57,1604592227000
490,Chesapeake Energy Corporation,CHK,IDR,-111.16,1599542734000
491,Valvoline Inc.,VVV,CNY,-18.71,1596789106000
492,"Quintiles IMS Holdings, Inc.",Q,CNY,60.33,1588536539000
493,"KVH Industries, Inc.",KVHI,RUB,-181.87,1604913972000
494,La-Z-Boy Incorporated,LZB,CNY,-91.32,1596502748000
495,Sotheby's,BID,UAH,-29.0,1581509251000
496,"Boston Private Financial Holdings, Inc.",BPFH,SBD,-182.29,1581967704000
497,"Thai Fund, Inc. (The)",TTF,TND,188.39,1594747558000
498,"Landstar System, Inc.",LSTR,ARS,145.83,1592064177000
499,"Ollie's Bargain Outlet Holdings, Inc.",OLLI,YER,111.03,1609124419000
500,"Mid-Con Energy Partners, LP",MCEP,PHP,-69.24,1579865935000
501,"Intersect ENT, Inc.",XENT,CNY,68.96,1584354026000
502,"Centennial Resource Development, Inc.",CDEV,RUB,184.88,1600931147000
503,United Community Financial Corp.,UCFC,CNY,167.96,1603319881000
504,Origo Acquisition Corporation,OACQR,CUP,90.1,1606786138000
505,"Argos Therapeutics, Inc.",ARGS,EUR,19.78,1588189417000
506,Calamos Convertible Opportunities and Income Fund,CHI,UAH,111.86,1586560716000
507,Horizons DAX Germany ETF,DAX,CNY,97.46,1589906349000
508,Investar Holding Corporation,ISTR,IDR,160.89,1585497067000
509,DENTSPLY SIRONA Inc.,XRAY,CNY,12.13,1607833929000
510,"Benefitfocus, Inc.",BNFT,IDR,42.81,1586336508000
511,"Tortoise MLP Fund, Inc.",NTG,USD,-118.63,1583281399000
512,Seaspan Corporation,SSWN,JPY,-162.19,1591801041000
513,Matlin & Partners Acquisition Corporation,MPACU,RUB,-101.47,1599800669000
514,"Cadiz, Inc.",CDZI,SEK,-126.49,1606923350000
515,Kennedy-Wilson Holdings Inc.,KWN,PHP,-194.31,1580697070000
516,Akers Biosciences Inc,AKER,ZAR,164.71,1595470194000
517,"Industrial Services of America, Inc.",IDSA,SEK,54.99,1580929255000
518,Humana Inc.,HUM,RUB,-149.37,1595643698000
519,"Akoustis Technologies, Inc.",AKTS,MYR,-83.93,1602880600000
520,Kewaunee Scientific Corporation,KEQU,EGP,146.42,1595020283000
521,"Citizens Financial Group, Inc.",CFG,BRL,-196.71,1605651130000
522,"Tortoise Energy Independence Fund, Inc.",NDP,NZD,-36.68,1599926274000
523,"Impax Laboratories, Inc.",IPXL,THB,121.69,1603650801000
524,First Trust Dynamic Europe Equity Income Fund,FDEU,TZS,5.08,1605948744000
525,Easterly Acquisition Corp.,EACQ,IDR,-199.31,1584483882000
526,First Trust High Income Long Short Fund,FSD,COP,-132.58,1582593267000
527,"Nordstrom, Inc.",JWN,PHP,106.42,1605121545000
528,ArcBest Corporation,ARCB,ILS,-176.72,1587904089000
529,Esterline Technologies Corporation,ESL,CNY,-147.57,1578657065000
530,"JELD-WEN Holding, Inc.",JELD,USD,182.03,1584780479000
531,Cousins Properties Incorporated,CUZ,IDR,-192.21,1590842465000
532,El Paso Electric Company,EE,BRL,36.32,1601406200000
533,"NextEra Energy, Inc.",NEE^K,RUB,-38.38,1608284287000
534,Ophthotech Corporation,OPHT,CNY,-164.9,1579323968000
535,Eagle Growth and Income Opportunities Fund,EGIF,CNY,-154.96,1606998763000
536,"United Dominion Realty Trust, Inc.",UDR,AFN,-27.82,1582347139000
537,Capital Product Partners L.P.,CPLP,CNY,135.78,1599524089000
538,Kadant Inc,KAI,EUR,-56.04,1588091592000
539,"Vocera Communications, Inc.",VCRA,BRL,194.75,1599071939000
540,"HealthEquity, Inc.",HQY,HNL,107.15,1609203308000
541,Zhaopin Limited,ZPIN,BRL,16.22,1592622995000
542,Cadence Bancorporation,CADE,PEN,-149.12,1586480747000
543,"Gaming and Leisure Properties, Inc.",GLPI,CNY,-146.75,1595090341000
544,Elbit Imaging Ltd.,EMITF,CNY,-93.87,1601774113000
545,Natural Resource Partners LP,NRP,CNY,58.56,1590607747000
546,Eaton Vance Municipal Income Trust,EOT,BRL,-76.49,1594902241000
547,MSG Networks Inc.,MSGN,RUB,190.12,1579645088000
548,Xinyuan Real Estate Co Ltd,XIN,MXN,-4.13,1592233984000
549,Jagged Peak Energy Inc.,JAG,BRL,-57.56,1584777305000
550,Gladstone Investment Corporation,GAINM,CNY,180.65,1607556520000
551,Eastman Kodak Company,KODK.WS.A,PKR,186.38,1581610228000
552,"Boston Properties, Inc.",BXP^B,USD,28.19,1601184926000
553,Bristol-Myers Squibb Company,BMY,CAD,22.01,1599326003000
554,"Alliance One International, Inc.",AOI,IDR,64.47,1597717100000
555,Citigroup Inc.,C^S,EUR,-88.31,1592690525000
556,Dollar General Corporation,DG,RSD,-76.13,1608288174000
557,National Bank Holdings Corporation,NBHC,CNY,-45.76,1582789782000
558,Fang Holdings Limited,SFUN,DKK,89.43,1586469406000
559,CPS Technologies Corp.,CPSH,ZAR,91.93,1596955586000
560,News Corporation,NWS,CNY,-115.4,1603868204000
561,"NantKwest, Inc.",NK,CNY,-142.52,1580482220000
562,"Mitcham Industries, Inc.",MIND,THB,-82.44,1578113647000
563,"GTY Technology Holdings, Inc.",GTYHW,CNY,-86.73,1588061304000
564,"XPO Logistics, Inc.",XPO,CNY,146.63,1605579620000
565,Bank of America Corporation,BAC.WS.A,BAM,-111.52,1592491843000
566,CBRE Clarion Global Real Estate Income Fund,IGR,RUB,94.78,1600399352000
567,"Computer Task Group, Incorporated",CTG,IDR,75.41,1581609123000
568,Highland/iBoxx Senior Loan ETF,SNLN,KPW,69.97,1597150412000
569,VelocityShares 3x Inverse Gold ETN,DGLD,CZK,-150.27,1602604037000
570,Tsakos Energy Navigation Ltd,TNP^D,EUR,48.68,1581809399000
571,"VeriSign, Inc.",VRSN,RUB,55.05,1597154984000
572,Citizens Holding Company,CIZN,DOP,-85.46,1606045131000
573,U.S. Bancorp,USB^A,EUR,89.83,1595894525000
574,Unisys Corporation,UIS,RUB,189.05,1585548079000
575,"TerraForm Power, Inc.",TERP,DOP,101.69,1594281474000
576,Steelcase Inc.,SCS,IDR,174.86,1578253718000
577,Capital City Bank Group,CCBG,HRK,-77.71,1584418561000
578,PPL Corporation,PPL,ALL,-37.25,1585458267000
579,Macro Bank Inc.,BMA,CNY,47.75,1585270230000
580,"Hercules Capital, Inc.",HTGC,CNY,65.78,1590885571000
581,West Corporation,WSTC,RUB,-42.81,1607059049000
582,"TrueCar, Inc.",TRUE,PHP,150.91,1591632383000
583,"Integrated Device Technology, Inc.",IDTI,IRR,-2.78,1578297929000
584,"Boston Beer Company, Inc. (The)",SAM,CNY,-131.74,1605592003000
585,"Kayne Anderson Energy Total Return Fund, Inc.",KYE,PLN,-22.84,1597934190000
586,Christopher & Banks Corporation,CBK,BYR,46.43,1591756337000
587,Belmond Ltd.,BEL,XAF,-155.4,1584279296000
588,Credit Acceptance Corporation,CACC,CZK,50.61,1579446497000
589,National General Holdings Corp,NGHC,IDR,-143.75,1599459312000
590,Nuveen Mortgage Opportunity Term Fund,JLS,HNL,-23.34,1578579098000
591,Flaherty & Crumrine Preferred Income Fund Incorporated,PFD,EUR,-90.35,1601365410000
592,"Freightcar America, Inc.",RAIL,IDR,-148.43,1599887399000
593,"CST Brands, Inc.",CST,CNY,-65.26,1608763563000
594,"Professional Diversity Network, Inc.",IPDN,CNY,52.08,1582169173000
595,ClearSign Combustion Corporation,CLIRW,IDR,105.34,1580129484000
596,"Rigel Pharmaceuticals, Inc.",RIGL,CNY,-78.22,1594213964000
597,"NRG Yield, Inc.",NYLD,CNY,-151.96,1588273363000
598,First Trust Eurozone AlphaDEX ETF,FEUZ,PHP,93.63,1589196459000
599,Boeing Company (The),BA,CNY,-62.79,1598121116000
600,Forward Pharma A/S,FWP,CNY,75.55,1581776770000
601,"Goldman Sachs Group, Inc. (The)",GS^A,IDR,26.7,1583416315000
602,"Staffing 360 Solutions, Inc.",STAF,CNY,-160.57,1581310229000
603,Origin Agritech Limited,SEED,SEK,137.42,1600954350000
604,Telecom Italia S.P.A.,TI.A,IDR,30.82,1582266228000
605,Delaware Enhanced Global Dividend,DEX,PLN,-81.37,1601198591000
606,Eaton Vance Floating Rate Income Trust,EFT,IDR,123.06,1599291316000
607,"Aquinox Pharmaceuticals, Inc.",AQXP,UAH,29.46,1602073481000
608,Gabelli Multi-Media Trust Inc. (The),GGT,HRK,-151.66,1594828009000
609,Andina Acquisition Corp. II,ANDAU,GEL,68.01,1598324147000
610,Voya Global Equity Dividend and Premium Opportunity Fund,IGD,ARS,130.4,1598499321000
611,"Bay Bancorp, Inc.",BYBK,IDR,-69.08,1598037699000
612,"Chiasma, Inc.",CHMA,IDR,-140.85,1601170214000
613,"Five9, Inc.",FIVN,ILS,-6.06,1582245626000
614,"Adverum Biotechnologies, Inc.",ADVM,CNY,154.47,1606824885000
615,Resource Capital Corp.,RSO^C,CLP,130.62,1593563194000
616,Anheuser-Busch Inbev SA,BUD,JPY,176.37,1599712227000
617,"GenMark Diagnostics, Inc.",GNMK,CNY,117.82,1600310208000
618,Mattersight Corporation,MATR,JPY,-73.68,1591430388000
619,Tata Motors Ltd,TTM,EUR,66.37,1593173035000
620,First Trust Mega Cap AlphaDEX Fund,FMK,CNY,-163.42,1603447160000
621,Microchip Technology Incorporated,MCHP,THB,136.72,1586348998000
622,"Global Water Resources, Inc.",GWRS,XOF,37.58,1604304791000
623,"Summit Hotel Properties, Inc.",INN^B,USD,154.34,1602844497000
624,"Douglas Emmett, Inc.",DEI,HNL,-80.01,1601562753000
625,"Yatra Online, Inc.",YTRA,CNY,-179.62,1587270389000
626,DDR Corp.,DDR^J,PHP,43.77,1601100462000
627,First Trust Global Tactical Commodity Strategy Fund,FTGC,CNY,3.88,1589654412000
628,"Provident Financial Holdings, Inc.",PROV,CNY,52.9,1591648019000
629,Wells Fargo & Company,WFC^R,XOF,-49.61,1591907251000
630,"Colony NorthStar, Inc.",CLNS,IRR,188.52,1606227079000
631,"Argo Group International Holdings, Ltd.",AGII,USD,164.53,1600415154000
632,"Alliqua BioMedical, Inc.",ALQA,CNY,43.64,1607250038000
633,"Lilis Energy, Inc.",LLEX,IRR,130.58,1593636147000
634,"PNC Financial Services Group, Inc. (The)",PNC^Q,PHP,36.72,1601340590000
635,Reynolds American Inc,RAI,NGN,183.88,1591420154000
636,"American Railcar Industries, Inc.",ARII,BRL,110.25,1584450457000
637,Western Alliance Bancorporation,WALA,BAM,53.58,1607078642000
638,R.R. Donnelley & Sons Company,RRD,UAH,-188.93,1581068812000
639,EnteroMedics Inc.,ETRM,EUR,-159.84,1590556575000
640,"Fitbit, Inc.",FIT,IDR,-85.02,1591671371000
641,Geopark Ltd,GPRK,PKR,39.59,1590691659000
642,"Marsh & McLennan Companies, Inc.",MMC,BAM,-178.61,1598398468000
643,Bank Of Montreal,BMLP,PHP,-154.71,1594396476000
644,China Life Insurance Company Limited,LFC,BYR,-68.98,1579466171000
645,EP Energy Corporation,EPE,EUR,-8.93,1582937167000
646,"Hawaiian Holdings, Inc.",HA,CNY,-156.83,1599404587000
647,Royal Dutch Shell PLC,RDS.B,IDR,130.94,1581936919000
648,"Onconova Therapeutics, Inc.",ONTXW,CNY,-174.14,1593570889000
649,"Griffin Industrial Realty, Inc.",GRIF,KZT,-193.11,1604253588000
650,"Retail Properties of America, Inc.",RPAI,CRC,-112.23,1587896952000
651,"Papa Murphy's Holdings, Inc.",FRSH,RUB,195.9,1578216545000
652,"Bancorp 34, Inc.",BCTF,NOK,-96.02,1588141070000
653,Xylem Inc.,XYL,CNY,64.95,1605263769000
654,Pyxis Tankers Inc.,PXS,TND,14.53,1578036920000
655,"Photronics, Inc.",PLAB,SAR,-3.69,1590658373000
656,"Teladoc, Inc.",TDOC,DOP,-48.27,1592007631000
657,Invitae Corporation,NVTA,CNY,-9.43,1581429105000
658,Centrais Electricas Brasileiras S.A.- Eletrobras,EBR.B,YER,121.75,1587965001000
659,"Maiden Holdings, Ltd.",MH^C,CNY,15.27,1591991168000
660,"NTT DOCOMO, Inc",DCM,MKD,-166.6,1589018507000
661,AllianzGI Convertible & Income Fund,NCV,CNY,-0.47,1595154129000
662,"W&T Offshore, Inc.",WTI,ARS,-94.19,1605385145000
663,Ophthotech Corporation,OPHT,CNY,-151.46,1600952256000
664,"Hebron Technology Co., Ltd.",HEBT,MXN,-67.4,1592051802000
665,"Washington Federal, Inc.",WAFD,THB,63.67,1601129224000
666,Advantage Oil & Gas Ltd,AAV,ZAR,-61.36,1602322721000
667,KKR & Co. L.P.,KKR,BRL,-68.02,1604445634000
668,First Financial Bancorp.,FFBC,CNY,150.6,1589699639000
669,eBay Inc.,EBAY,ALL,140.49,1594674209000
670,Annaly Capital Management Inc,NLY^C,IDR,-83.44,1602324012000
671,Alleghany Corporation,Y,IDR,95.29,1593053792000
672,BlackRock Utility and Infrastructure Trust,BUI,IDR,-150.61,1596743824000
673,Univar Inc.,UNVR,IDR,39.01,1597941249000
674,"Inovalon Holdings, Inc.",INOV,RUB,-144.18,1579181873000
675,Stryker Corporation,SYK,JPY,-9.65,1606168389000
676,Nuveen Preferred and Income Term Fund,JPI,EUR,172.89,1604740364000
677,Transportadora De Gas Sa Ord B,TGS,CNY,-135.7,1593794305000
678,Forestar Group Inc,FOR,THB,-150.18,1585864801000
679,Protective Life Corporation,PL^E,PLN,-86.08,1600561772000
680,"Air T, Inc.",AIRT,JPY,-72.25,1607411361000
681,EnPro Industries,NPO,PEN,-31.97,1577906958000
682,"Salisbury Bancorp, Inc.",SAL,PLN,77.1,1594775489000
683,Primero Mining Corp,PPP,NGN,-3.18,1598389117000
684,"Viveve Medical, Inc.",VIVE,LRD,92.12,1607783307000
685,Assured Guaranty Ltd.,AGO^E,CNY,172.75,1582521100000
686,Kentucky First Federal Bancorp,KFFB,MAD,-54.03,1608151072000
687,"ZAIS Group Holdings, Inc.",ZAIS,AMD,167.05,1579207779000
688,"Virtu Financial, Inc.",VIRT,MYR,0.94,1604767351000
689,Allot Communications Ltd.,ALLT,IDR,-87.61,1583260599000
690,iPass Inc.,IPAS,RUB,-162.08,1602035007000
691,QIWI plc,QIWI,CNY,-145.55,1580793489000
692,"Energy Transfer Equity, L.P.",ETE,ARS,146.61,1583869327000
693,Navios Maritime Holdings Inc.,NM^H,MKD,-163.12,1605488671000
694,Markel Corporation,MKL,KRW,-121.98,1602632025000
695,Lehman ABS Corporation,KTN,CZK,-152.66,1608384110000
696,Ecopetrol S.A.,EC,VUV,138.23,1608959985000
697,"Sigma Labs, Inc.",SGLBW,RUB,-94.57,1586466107000
698,First Majestic Silver Corp.,AG,IDR,-122.81,1585200222000
699,FirstEnergy Corporation,FE,VND,-161.24,1593563777000
700,iShares S&P Global Clean Energy Index Fund,ICLN,CHF,108.19,1608736106000
701,"First Mid-Illinois Bancshares, Inc.",FMBH,PYG,60.88,1582804180000
702,Gafisa SA,GFA,ARS,132.8,1580567779000
703,PowerShares International Dividend Achievers Portfolio,PID,SDG,13.55,1580564998000
704,Aircastle Limited,AYR,RUB,-120.98,1607058531000
705,M III Acquisition Corp.,MIIIU,EUR,-191.72,1603811395000
706,Liberty Global plc,LBTYB,AED,135.55,1607091571000
707,Navient Corporation,NAVI,ARS,116.38,1604032751000
708,Air Lease Corporation,AL,UAH,-56.73,1588398405000
709,iPath US Treasury 5-year Bull ETN,DFVL,EUR,124.54,1605976662000
710,"PRA Health Sciences, Inc.",PRAH,CNY,-19.22,1593848133000
711,"Diamond Offshore Drilling, Inc.",DO,THB,-169.54,1598701925000
712,"Depomed, Inc.",DEPO,KES,61.21,1588783416000
713,Acuity Brands Inc,AYI,CNY,128.97,1606709664000
714,Advent Claymore Convertible Securities and Income Fund,AVK,IDR,75.14,1603049240000
715,"CareDx, Inc.",CDNA,KZT,-149.73,1591613991000
716,Sears Holdings Corporation,SHLD,BYR,78.9,1607178861000
717,Ally Financial Inc.,ALLY^A,BRL,143.36,1603617200000
718,Molson Coors Brewing  Company,TAP.A,UAH,165.13,1582396898000
719,Gol Linhas Aereas Inteligentes S.A.,GOL,CNY,22.2,1587738203000
720,Cerecor Inc.,CERCW,HRK,-149.22,1594560936000
721,Kadant Inc,KAI,GHS,18.26,1587639939000
722,First Trust Small Cap Growth AlphaDEX Fund,FYC,NGN,45.82,1605078072000
723,Cognizant Technology Solutions Corporation,CTSH,MMK,-136.01,1600455403000
724,"Extended Stay America, Inc.",STAY,EUR,44.05,1599095681000
725,"Sypris Solutions, Inc.",SYPR,CNY,156.62,1583914067000
726,Cumulus Media Inc.,CMLS,PLN,-183.97,1589781253000
727,"Gap, Inc. (The)",GPS,GTQ,-73.69,1583938459000
728,U.S. Bancorp,USB^A,IDR,61.85,1603976496000
729,"PCM, Inc.",PCMI,USD,-163.96,1582505776000
730,"Gamco Investors, Inc.",GBL,ZAR,-129.83,1578217749000
731,Lloyds Banking Group Plc,LYG,JPY,111.53,1597210295000
732,F.N.B. Corporation,FNB^E,CNY,-3.52,1579283456000
733,"Deswell Industries, Inc.",DSWL,BRL,-172.42,1589309596000
734,CVS Health Corporation,CVS,CNY,77.81,1602992963000
735,Suncor Energy  Inc.,SU,SEK,-169.49,1586766831000
736,Federated Premier Municipal Income Fund,FMN,IDR,15.05,1585766509000
737,"L Brands, Inc.",LB,CNY,85.73,1588120981000
738,Manulife Financial Corp,MFC,VND,47.88,1596299328000
739,"Marsh & McLennan Companies, Inc.",MMC,BRL,72.23,1586587546000
740,"21Vianet Group, Inc.",VNET,VEF,118.75,1607340832000
741,"ChemoCentryx, Inc.",CCXI,NGN,70.28,1586057144000
742,iShares Asia 50 ETF,AIA,PLN,-134.1,1585409213000
743,"Kandi Technologies Group, Inc.",KNDI,GTQ,150.5,1607566351000
744,Diebold Nixdorf Incorporated,DBD,VND,-144.71,1600226916000
745,Kopin Corporation,KOPN,CNY,-189.71,1585540534000
746,"Gabelli Equity Trust, Inc. (The)",GAB^G,THB,-171.34,1585721231000
747,"T-Mobile US, Inc.",TMUS,RSD,138.85,1606084825000
748,Cytosorbents Corporation,CTSO,CNY,109.23,1584188032000
749,"BGC Partners, Inc.",BGCA,IDR,91.34,1583113842000
750,"SB Financial Group, Inc.",SBFGP,CNY,197.97,1584064635000
751,Milacron Holdings Corp.,MCRN,IDR,182.43,1604358363000
